id,Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label
92,0,0.51371759,0.009852217,0.014645188,0.967391304,0.002137655,0.364760621,0.983606886,0.641072049,0,0.515016228,0.009852217,0.014296443,0.9375,0.000801416,0.810781478,1,0.221045476,1,1,889.0202472,308798,2487.581944,890,488,0.548314607,0.710991895,0.627089532,20.0391969,1.821762802,2.798116186,5.097503983,1.80521186,47,0.884182453,0.057440463,0.945679719,627.0357445,785.8243913,559.587691,0.840105823,5.252786238,0.998466081,0.455724787,9.387422819,146.7724678,160.4319957,156.0376443,58.95492935,32.00258611,45.57069571,0.471466189,Simple_round
93,0,0.484968227,0.007490637,0.014531173,0.979899497,0.000298754,0.569821778,1,0.036047215,0,0.473840069,0.010819809,0.01468752,0.978494624,0.000381036,0.250058082,1,0.221011585,1,1,913.3203162,289118,2470.410372,906,439,0.484547461,0.726912962,0.595314953,21.10877706,2.080456301,2.704867425,5.627358479,1.836736336,51,0.892954439,0.055390878,0.947516243,606.7260261,830.1842879,547.0236651,0.881348544,4.433999081,0.998642088,0.470264232,9.277351059,149.9236921,160.6236131,158.2327079,57.68849528,31.28282697,44.39714413,0.473325214,Simple_round
94,0,0.468454957,0.009250804,0.014906664,0.974093264,0.00047646,0.620049739,0.984375285,0.054314963,0,0.475267073,0.007932866,0.014269109,0.972826087,0.001251081,0.562940009,1,0.400314838,1,1,1017.786323,444900,2913.713975,1018,587,0.576620825,0.744520271,0.658534354,19.08233114,1.733877893,2.86279537,4.963737606,1.815398115,59,0.88744553,0.034356035,0.966785097,752.6382089,796.3481363,588.7704788,0.816491785,4.099330523,0.999114963,0.472346065,9.400126953,135.1485998,152.71656,148.7322565,64.97184899,38.79104696,52.91944177,0.635282939,Simple_round
95,0,0.482564365,0.020300427,0.014612683,0.975369458,0.000552847,0.621304314,0.985148759,0.09068573,0,0.506648619,0.012238777,0.014543755,0.963541667,0.001687852,0.22195973,0.984293483,0.370681404,3,3,1208.765072,573429,3347.13533,1209,667,0.551695616,0.711094825,0.643195464,19.53740553,1.812241488,2.769053645,5.018193897,1.784187276,60,0.892952452,0.037498104,0.963857184,854.4661953,821.5720155,623.7997033,0.846286586,5.14705508,0.999085219,0.44784207,9.700484243,130.1941481,153.7621554,145.5262694,73.95966093,41.6918588,58.55845484,-0.611050568,Simple_round
96,0,0.46049818,0.001598632,0.014555749,0.965346535,0.000431245,0.722090116,1,0.164946377,0,0.478476048,0.013241927,0.014296575,0.978494624,0.000423195,0.503260569,1,0.500688668,1,1,983.0183111,352029,2659.807339,984,520,0.528455285,0.687986632,0.625299305,20.09656898,1.890419829,2.70575564,5.115014114,1.768488922,53,0.892335566,0.02924617,0.971584864,669.4902865,869.2566345,622.8473302,0.851641924,4.232922624,0.998852505,0.468586316,9.403529331,150.0721805,161.7461099,156.1401341,62.56883517,32.69487086,46.9970223,0.709579613,Simple_round
97,0,0.502999342,0.01528265,0.014700593,0.970588235,0.000365958,0.740916325,1,0.004270753,0,0.495921862,0.020137916,0.014495459,0.977777778,0.001924047,0.155483837,1,0.610706538,1,1,1041.081169,381839.5,2779.64796,1042,520,0.499040307,0.704708955,0.621027918,20.23479179,2.002079171,2.669962769,5.345476846,1.779544148,53,0.901482938,0.033683,0.967414575,697.2611786,822.0890027,639.7568,0.864561201,4.973316976,0.998719613,0.457774541,9.488393046,143.0662776,159.5279209,155.906966,62.78479177,34.13519006,48.65950964,0.783164691,Simple_round
98,0,0.479548852,0.002609653,0.014528162,0.969230769,0.001079524,0.432910449,1,0.064810588,0,0.484765315,0.014664981,0.014269479,0.966850829,0.002344118,0.502189071,0.983333679,0.658985974,1,1,754.1014521,207057,2039.332164,743,392,0.527590848,0.710910677,0.625639044,20.085656,1.923728194,2.704320696,5.202377969,1.796768426,52,0.897369247,0.05158,0.950949999,513.4521988,861.588112,518.4261577,0.842242458,7.961046814,0.996465815,0.361137013,9.665429129,150.5799856,161.8881437,156.7233717,48.86389679,25.71222543,37.4383171,0.813474275,Simple_round
99,0,0.481691385,0.005724694,0.014533819,0.957894737,0.002009706,0.42202055,0.984127283,0.493676443,0,0.504867367,0.025623517,0.014465263,0.965116279,0.00328467,0.237320491,0.982456544,0.665929413,1,1,765.6219694,217249,2109.793058,764,394,0.515706806,0.721719111,0.613321137,20.48905517,1.943202968,2.755658984,5.354804716,1.821928375,48,0.888101366,0.048246482,0.953974105,525.9372756,794.967139,549.6351125,0.869831805,4.007662262,0.998471379,0.480475935,9.111336151,154.0546607,161.5559782,157.8958508,51.11187855,28.32432274,39.65982254,0.817511698,Simple_round
100,0,0.478121229,0.015162915,0.014519284,0.947368421,0.00301666,0.364845666,0.984127283,0.595262727,0,0.487002056,0.015283267,0.014519284,0.966850829,0.002585885,0.535051886,1,0.612887145,1,1,980.6717086,327733.5,2665.36369,976,458,0.469262295,0.733171442,0.579719282,21.67664765,2.141204604,2.717895976,5.819571376,1.858691555,48,0.894286119,0.055818218,0.947132738,645.974653,824.4276189,401.6994551,0.89144788,4.280001069,0.998707293,0.470152957,9.23902406,145.119294,158.5121451,155.1133814,58.841992,31.12867568,44.49358002,0.784240613,Simple_round
101,0,0.455078686,0.009130443,0.01453201,0.936170213,0.005181143,0.500045851,0.967916925,0.676785316,0,0.490248114,0.026611676,0.01453201,0.951612903,0.002287712,0.655323004,0.983784102,0.53307148,1,1,1216.076478,534603,3379.478472,1212,616,0.508250825,0.716057766,0.588222845,21.36328218,1.974150126,2.779001595,5.486166351,1.848730018,53,0.877963688,0.056091155,0.94688796,825.0319269,780.9109932,561.6288752,0.86592538,5.752048223,0.998937789,0.421843535,9.948839464,147.2054777,177.350875,167.7743091,79.77257877,37.79710156,56.2455348,0.731313431,Simple_round
102,0,0.488738713,0.017129852,0.014315818,0.962962963,4.30E-05,0.469673287,1,0.153111214,0,0.512422993,0.023190803,0.014506588,0.989010989,0.000225914,0.523216887,1,0.015097816,2,2,1082.336824,402339.5,2695.995278,570,1083,1.9,0.651762486,0.695607541,18.06531682,0.999387649,2.490902295,2.489376988,1.63097113,64,0.942198357,0.018388699,0.981943339,715.733583,744.0156684,620.4455848,0.831975296,4.645839924,0.999069559,0.461616019,9.546602867,140.6290973,155.0993098,149.4442018,66.0156417,41.1041102,55.31483581,-0.123885973,Diamond
103,0,0.50201261,0.011691723,0.014588335,0.979591837,0.000201376,0.726383684,1,0.035426175,0,0.532830994,0.012274122,0.014588335,0.980487805,0.000484422,0.252263902,1,0.143596291,1,2,1068.056646,399001,2662.723206,578,1066,1.844290657,0.64757331,0.707182983,17.7696168,1.001929312,2.493054291,2.497864171,1.619661317,69,0.944690532,0.014076406,0.986118989,712.7579193,920.2308782,588.5410894,0.830594743,4.587383813,0.99897986,0.466331789,9.375974825,137.0905624,151.3194062,145.7966453,63.32476386,38.54792677,52.63960304,0.379056481,Diamond
104,0,0.528803897,0.011624528,0.014490079,0.975124378,0.001186248,0.67367874,0.985000252,0.580563096,0,0.458275186,0.016920371,0.014558752,0.973684211,0.000756194,0.640124502,1,0.439762568,2,3,1464.021858,230483.5,3136.579858,1465,245,0.167235495,0.642149474,0.294399458,42.6847614,5.975599419,2.142440593,12.80236677,1.834257227,60,0.954003264,0.018361401,0.981969661,541.7201368,797.0240153,559.1264713,0.984783565,4.196917151,0.99873245,0.490655316,9.039549315,149.997694,157.8325568,155.4305125,52.192422,34.29712562,44.64958462,-0.679721142,Diamond
105,0,0.496745216,0.025374316,0.014180004,0.973544974,0.000440264,0.272314404,0.984042857,0.267515788,0,0.459597882,0.013642565,0.014543875,0.961325967,0.003362178,0.386148446,0.983333679,0.629782248,1,3,1129.591076,492456,2922.796356,697,1127,1.616929699,0.626917999,0.724402904,17.3472118,1.002299092,2.587481803,2.593430662,1.602410283,63,0.939148311,0.027390264,0.973339961,791.8424422,794.9119856,616.4831186,0.777199936,4.934976773,0.998926209,0.451096134,9.7312929,129.9930705,153.0696515,144.950822,70.65877233,36.37462571,53.32644121,-0.808341291,Diamond
106,0,0.509588727,0.014406998,0.014376853,0.981220657,0.000622301,0.488283918,1,0.004953285,0,0.491969643,0.010739966,0.01453154,0.961538462,0.00230236,0.305644497,0.983425754,0.64726212,1,2,1082.111362,446463,2782.487707,648,1080,1.666666667,0.637950103,0.724650888,17.3412754,1.001954965,2.571350607,2.576377507,1.610235942,77,0.940535686,0.025174539,0.975443656,753.9591148,735.7681499,592.2201162,0.786624049,4.664741831,0.998900312,0.457692688,9.443299147,134.5963642,153.6920082,146.2378299,68.7020077,34.08269731,50.98197498,-0.815560165,Diamond
107,0,0.445457951,0.006901723,0.014570905,0.952631579,0.000865719,0.488349842,0.984127283,0.251202271,0,0.465581695,0.008203563,0.014570905,0.972222222,0.001157088,0.195851052,1,0.534012867,4,4,1485.265296,263320,3208.645873,1484,281,0.1893531,0.631456773,0.321403154,39.09846703,5.285641623,2.160318349,11.41866859,1.817929673,65,0.95037712,0.032215555,0.968789896,579.0245564,816.9956403,531.6824788,0.979816786,3.763035287,0.998603535,0.487562138,8.997131068,146.4276514,157.7514792,153.6858336,54.51577218,27.31474258,40.75170581,-0.733304296,Diamond
108,0,0.474422365,0.013347383,0.014615919,0.967567568,0.0003888,0.693894812,1,0.515621939,0,0.492648889,0.047011796,0.014752839,0.974358974,0.00094345,0.612694561,1,0.209394256,1,2,1085.390713,421842,2722.463319,601,1084,1.803660566,0.647509379,0.715213342,17.57010094,1.001282946,2.50827954,2.511497526,1.615705234,68,0.943593621,0.022157585,0.978322731,732.8751026,776.7892283,589.4217999,0.808664625,4.999688706,0.999019797,0.452757923,9.491247986,139.167938,151.2341596,144.6585032,67.63493016,41.19570046,55.06761492,-0.459609652,Diamond
109,0,0.500714355,0.01153789,0.014276819,0.974619289,0.000399149,0.235704816,0.984694145,0.080894743,0,0.466875337,0.011551588,0.014535634,0.966480447,0.001667627,0.39125786,1,0.568382305,2,2,1050.259016,387974,2621.125225,576,1039,1.803819444,0.648282938,0.709638136,17.7081388,1.010836396,2.495694096,2.522738426,1.622987755,75,0.943063534,0.020429204,0.979979793,702.8398389,758.7624942,608.7403758,0.813281691,4.367413904,0.999112947,0.467649204,9.409224665,139.7130303,152.0232254,147.060459,64.75911606,41.39458516,54.2101562,-0.766816171,Diamond
110,0,0.489689983,0.011032792,0.014504017,0.958115183,0.001757803,0.29189372,0.98421082,0.473428102,0,0.468957121,0.009800401,0.014572757,0.978494624,0.000258396,0.561372053,1,0.191547247,1,2,1071.491017,402326.5,2708.362811,610,1069,1.752459016,0.616980018,0.689246897,18.23203074,1.002330231,2.527657971,2.533547999,1.613080888,64,0.940990462,0.024685175,0.975909503,715.7220198,742.8696297,585.7075977,0.801341597,4.659448551,0.999160559,0.462493233,9.5054066,139.4767484,152.0965366,147.1179411,64.58481462,45.64584049,58.23904501,-0.443843682,Diamond
111,0,0.484849616,0.014481898,0.014267145,0.973262032,0.000417282,0.573335149,1,0.392429453,0,0.535211066,0.013483146,0.014457266,0.979591837,0.001413658,0.153654233,1,0.532363562,1,2,1079.250203,407978.5,2717.877539,610,1071,1.755737705,0.624479191,0.694044588,18.10599901,1.00770327,2.518301625,2.537700783,1.616821855,58,0.943828312,0.030097174,0.970782199,720.7318222,672.4823224,583.1507057,0.801335563,4.75434761,0.999192511,0.462714044,9.56999914,142.1623158,152.8535254,147.8200806,66.32884102,47.27985714,59.55543149,-0.74733487,Diamond
112,0,0.523094895,0.014717477,0.014535851,0.980952381,0.000307132,0.762625244,1,0.001206613,0,0.458802765,0.00641163,0.01451874,0.961748634,0.002193873,0.200177702,0.983516818,0.613476208,3,3,1072.845282,383233.5,2663.711007,570,1067,1.871929825,0.630121344,0.67873324,18.51444702,1.00547824,2.482847295,2.496448929,1.627190597,60,0.940570009,0.018504384,0.981831807,698.5327817,803.1127576,583.575388,0.833390365,4.75675056,0.999118627,0.461055772,9.369339601,142.2821746,152.5667813,147.5175133,65.51942101,44.01532279,58.15605143,-0.789705509,Diamond
113,0,0.502509154,0.006784589,0.014261793,0.938679245,0.002205555,0.679249344,1,0.16020891,0,0.49306306,0.013569179,0.014503243,0.919811321,0.001121258,0.801113878,1,0.002528292,2,2,1441.249458,402225.5,6748.277797,1441,732,0.507980569,0.38132435,0.110992481,113.2182152,1.968920025,4.682241343,9.218958739,3.105512102,12,0.517464698,0.939588614,0.515573247,715.6321768,793.5592961,553.2145878,0.852785124,6.439136776,0.998492475,0.44074455,9.627087838,135.0744867,152.5904986,146.8772456,64.32384444,36.36002091,51.98638104,0.05063583,Simple_round
114,0,0.489206335,0.006894454,0.014305292,0.975490196,0.000322048,0.227897206,1,0.222476418,0,0.490593825,0.014867678,0.014547479,0.977011494,9.63E-05,0.399387152,1,0.008775149,2,2,1401.015703,469967.5,7313.865669,1398,852,0.60944206,0.394567272,0.110403726,113.8219792,1.644384628,5.220402351,8.584349377,3.250606964,15,0.50383846,0.953979796,0.511776018,773.5510363,809.9833028,561.2772395,0.802526842,7.140159877,0.998531269,0.432777889,9.836754378,131.8307525,151.0319168,143.3308777,68.95974278,38.70973435,55.29484821,0.093717115,Simple_round
115,0,0.513844018,0.005119026,0.014495459,0.968421053,0.001511578,0.477912129,1,0.119267507,0,0.492373973,0.026650667,0.014304835,0.989247312,0.000121602,0.76573463,1,0.016391039,1,1,1498.162208,446615.5,7169.439268,1498,772,0.515353805,0.386193249,0.109187589,115.0897347,1.940624621,4.785489336,9.28683843,3.15834329,13,0.512237322,0.946925263,0.513630399,754.0878701,760.4846228,592.221574,0.843120786,6.419963891,0.998699863,0.437052727,9.727785747,133.8807565,150.9513348,145.4038171,68.75827835,39.24973722,55.96615151,-0.129297512,Simple_round
116,0,0.491484902,0.009636287,0.014571742,0.973262032,0.000641504,0.172773611,1,0.191619148,0,0.527532423,0.01619171,0.014554589,0.989189189,3.25E-05,0.716146259,1,0.010584881,2,1,1423.430012,389650.5,6606.773181,1414,785,0.555162659,0.351039649,0.112177642,112.0220605,1.81328664,4.64144575,8.416271569,3.004444375,12,0.530727224,1.053105283,0.487067082,704.3567457,840.845427,589.6688596,0.839168427,8.129725797,0.998420474,0.438418042,9.759221154,140.550372,150.550766,146.1211859,64.77066535,42.7468308,56.48342655,-0.103998361,Simple_round
117,0,0.571899265,0.011448925,0.028851994,0.480769231,0.084843792,0.806397414,0.749728634,0.310237487,0,0.540280942,0.012545212,0.029291733,0.613095238,0.053513579,0.828611041,0.820829672,0.000479263,9,9,1435.941851,419115.5,6862.21892,1436,832,0.579387187,0.350797069,0.111844453,112.355779,1.725891648,4.778897498,8.247859278,3.025669718,13,0.528992222,1.061112032,0.485174985,730.50286,829.9892543,588.8030033,0.802087751,7.213795052,0.998662903,0.441585801,9.744531176,136.6839996,148.6783577,144.2918542,65.84738956,43.93985306,57.94364541,-0.021408121,Simple_round
118,0,0.554154065,0.009384164,0.029158064,0.512048193,0.075017509,0.804432145,0.800655977,0.231138921,0,0.542007287,0.012434018,0.029284199,0.576470588,0.05247998,0.833886037,0.805342732,0.000430442,13,15,986.2190426,681095.5,3366.269449,973,962,0.988694758,0.72764592,0.755301112,16.63756404,1.02517572,3.413308102,3.499240591,1.739674134,71,0.887489388,0.027964507,0.972796233,931.2345163,794.1906107,604.4001053,0.287894366,6.629606897,0.999102652,0.419480304,10.04964166,117.5193316,139.8495824,131.6566009,77.73509743,51.22051498,67.07549059,-0.021110724,Simple_round
119,0,0.551187545,0.014827215,0.029024576,0.56969697,0.079865879,0.811643069,0.780034046,0.314691325,0,0.583204909,0.027839075,0.029361299,0.58045977,0.053913034,0.82975608,0.82601079,0.000463003,16,15,1437.673468,493796.5,3402.466282,1438,472,0.328233658,0.727523662,0.536006691,23.44442862,3.045918364,2.366647474,7.208615003,1.781395959,64,0.927527924,0.028215064,0.97255918,792.9194353,783.5077615,609.4509819,0.947065778,7.157607036,0.998901764,0.423552332,9.859684226,132.8835079,147.56443,143.3131765,72.01545503,48.76731404,62.32365956,-0.020902681,Simple_round
120,0,0.521274576,0.014128654,0.028888954,0.509803922,0.080683338,0.808227036,0.803261146,0.253482896,0,0.638392938,0.0189198,0.029092519,0.564417178,0.050138751,0.833758296,0.833706493,0.000304449,11,12,1485.565885,508265,3523.454088,1486,464,0.312247645,0.737145832,0.514473293,24.42570059,3.201650615,2.371792542,7.593651052,1.806899532,73,0.92768581,0.030985805,0.969945459,804.4520478,786.239839,664.6532783,0.952031163,5.652909104,0.999152639,0.436084408,9.862856518,131.7528909,148.7639826,143.0599407,72.79709524,49.28633693,63.38788708,-0.015835773,Simple_round
121,0,0.532959524,0.017502508,0.029054192,0.435714286,0.076200531,0.816142874,0.763708591,0.210712238,0,0.533643931,0.026293287,0.029457508,0.564102564,0.052407057,0.825807276,0.826234136,0.000127443,17,17,1056.447348,799787.5,3752.186186,1031,1047,1.015518914,0.740916498,0.713864386,17.60330234,1.009023255,3.551702024,3.583749939,1.805671889,80,0.867021721,0.031043871,0.969890834,1009.118958,753.6346661,595.5370988,0.316753663,6.849490419,0.999094794,0.418762267,10.29252393,106.944274,138.5695552,131.8105649,79.04267003,51.89591308,69.04060293,0.013079841,Simple_round
122,0,0.529628907,0.01806513,0.014263669,0.842592593,0.001875213,0.821724414,1,0.002916764,0,0.5170654,0.006367867,0.014658289,0.87,0.001342309,0.831154198,1,0.000739433,5,7,811.5294203,159858.5,1874.981879,803,268,0.333748443,0.742823089,0.571414751,21.99168044,3.028094852,2.310429952,6.996201043,1.750683361,79,0.95352581,0.010650044,0.989462185,451.1520406,776.2599163,612.5408018,0.939196891,1.63341848,0.999344359,0.63211261,7.681291018,156.0979329,161.0009919,160.0473708,44.65183286,30.5669325,36.17220458,-0.027327564,Simple_round
123,0,0.508450046,0.010329546,0.014530228,0.921465969,0.00091453,0.758615915,1,0.487186016,0,0.506115681,0.017806702,0.014271508,0.863414634,0.000764719,0.804092501,0.985294355,0.002541815,3,2,511.6815416,165475.5,1563.741325,503,461,0.916500994,0.71361635,0.850381374,14.77733521,1.109938268,3.056083126,3.392063612,1.622138304,80,0.944786615,0.008460467,0.991610512,459.0097497,669.5003316,702.9365033,0.435670524,1.712232463,0.999314944,0.622933621,7.790178371,156.741149,162.1175589,161.1190716,45.1812905,30.45599643,36.15738714,0.05028067,Simple_round
124,0,0.484428113,0.012323213,0.014354877,0.90990991,0.001044092,0.720350139,1,0.002451358,0,0.531724227,0.010428474,0.014509328,0.889400922,0.001826813,0.800370494,1,0.003815816,6,7,917.054524,198493,2149.238799,918,349,0.380174292,0.619551036,0.539989998,23.27148775,2.627663393,2.343632514,6.158277362,1.696321073,78,0.935769076,0.03212204,0.968877673,502.7217291,811.9463088,760.4326538,0.922488013,1.447413178,0.999556974,0.648249184,7.682281434,151.2045787,158.0261244,156.5502694,48.23619678,36.73719682,40.00430992,-0.062722672,Simple_round
125,0,0.496612969,0.012743697,0.014370607,0.953367876,0.000204803,0.778364911,0.984375285,0.513858355,0,0.563860326,0.027750675,0.014266597,0.912844037,0.000757103,0.854245856,1,9.26E-05,1,2,829.3443193,169818.5,1959.859078,825,319,0.386666667,0.645268358,0.555578172,22.61854631,2.599825452,2.363142825,6.143758865,1.71316353,74,0.93992024,0.041026154,0.960590659,464.9942254,662.0466488,703.2201238,0.919111982,1.211807952,0.999572302,0.680550038,7.423758324,153.8538425,158.2412413,157.8591955,43.78215601,34.72183337,37.34805486,-0.010005205,Simple_round
126,0,0.574241638,0.011769197,0.014439575,0.817777778,0.003298762,0.835448394,1,0.002586256,0,0.569510638,0.030418087,0.014145036,0.846153846,0.001438033,0.858790847,0.986363825,0.000414413,10,10,1189.913022,727304,3758.644121,1187,933,0.786015164,0.656725097,0.646939137,19.4243475,1.275362296,3.158755348,4.028557472,1.77294534,88,0.879505463,0.070201731,0.934403273,962.3056759,750.7584432,559.5641165,0.740641127,5.741132484,0.998722903,0.428108302,9.877525137,114.3759739,150.3948434,144.3941745,72.14118037,34.81898779,50.9740929,-0.020154776,Heart_shape
127,0,0.477696174,0.021914184,0.014750164,0.962765957,0.001123705,0.475072325,1,0.503476864,0,0.510170856,0.047410303,0.01459315,0.960199005,0.00024376,0.851328487,1,0.025188422,1,1,1453.248086,601312,4092.262304,1440,623,0.432638889,0.670269306,0.451214252,27.85011902,2.332661455,2.815941988,6.568639333,1.983646294,84,0.828079346,0.068131852,0.936214006,874.9938383,666.7094999,578.5420296,0.881379276,5.341130089,0.998746559,0.438198311,9.757662681,124.0701187,153.5292142,146.7429455,70.01163258,34.02238917,49.23133889,-0.158934914,Heart_shape
128,0,0.53957396,0.005047035,0.01466247,0.980952381,9.18E-05,0.69053266,1,0.008564299,0,0.492457219,0.009768807,0.01466247,0.989528796,5.60E-05,0.691928914,1,0.000838999,1,2,1407.410743,982808,4429.084807,1407,1021,0.725657427,0.684146081,0.629579466,19.95994358,1.37846302,3.146973851,4.337987078,1.824170019,101,0.865490639,0.06405422,0.939801733,1118.637569,785.2060096,693.4649489,0.777910031,5.745953941,0.998962394,0.422757822,10.04159454,96.3197591,144.2609174,133.0337964,79.08102272,39.08033445,56.78746566,-0.029177093,Heart_shape
129,0,0.471472388,0.018081132,0.014662462,0.956989247,0.001396187,0.587786209,0.983784102,0.483459745,0,0.501814724,0.030682968,0.014645202,0.968586387,0.000393181,0.56510742,1,2.64E-06,1,2,1307.258582,854151.5,4129.906094,1308,973,0.743883792,0.671141855,0.629309689,19.96850013,1.343534,3.159211307,4.244507804,1.810568213,90,0.864840321,0.065367209,0.938643494,1042.851604,748.8637098,672.0479814,0.765658645,4.831138297,0.999079306,0.439681237,9.937256391,103.680323,147.6889542,140.1639066,77.34707944,37.85548988,55.71082585,0.003132928,Heart_shape
130,0,0.468818642,0.013931215,0.014848465,0.936170213,0.001195639,0.560829408,0.983957528,0.447747923,0,0.477346117,0.006693309,0.014710657,0.947089947,0.000573512,0.732331273,1,0.035204651,1,2,1501.095933,635029,4195.978036,1493,635,0.425318151,0.669822953,0.453249163,27.72508292,2.363930603,2.7952764,6.607839427,1.97179419,86,0.821709704,0.052691294,0.94994611,899.1907667,885.8044993,581.1287101,0.883625675,5.189767578,0.998894023,0.442126669,9.86861029,125.3651557,154.6053395,145.45468,73.92472922,35.50529416,51.83123236,-0.189496045,Heart_shape
131,0,0.492925969,0.004819277,0.014504185,0.975845411,0.000801775,0.649257673,1,0.066047598,0,0.491221843,0.014457831,0.014435769,0.971153846,0.000654888,0.537265026,1,0.001782811,2,3,1376.059955,536038,3877.91916,1376,629,0.457122093,0.619336248,0.44792772,28.05446071,2.187694682,2.818132412,6.165213291,1.934124269,85,0.823242106,0.096485697,0.912004601,826.1384745,704.6921574,637.1569311,0.867557181,5.007395079,0.998936593,0.452846059,9.764781185,130.5359829,152.8951659,150.0572267,69.15133204,38.64229075,48.9742422,-0.042356225,Heart_shape
132,0,0.475880295,0.00578425,0.014344282,0.940677966,0.010713351,0.651932224,0.961706369,0.358781772,0,0.512948375,0.013470848,0.014785748,0.972093023,0.001343198,0.434137328,1,0.005856518,2,3,1466.098564,876801,4342.398512,1467,953,0.649625085,0.627159524,0.584321069,21.50593446,1.53840353,2.961873518,4.556556676,1.794379551,96,0.870864904,0.105510829,0.904559208,1056.587765,784.0021391,635.3446392,0.828384959,6.753869421,0.998747234,0.414305403,10.07809724,105.2783844,147.0599871,144.2677234,76.35374495,40.29718783,51.94003682,0.076169712,Heart_shape
133,0,0.509207799,0.01006436,0.014415725,0.980952381,0.00067035,0.303358808,1,0.07024769,0,0.489107329,0.01078781,0.014051589,0.944954128,0.000923297,0.578586148,0.986175312,0.001488084,2,3,1335.121343,739712,3896.433003,1336,860,0.643712575,0.643810054,0.612263122,20.52446107,1.552466678,2.918411142,4.53073605,1.774331969,106,0.865179466,0.048350574,0.953879384,970.4795568,785.5637135,555.605467,0.806450404,7.221779391,0.998695039,0.409801429,10.16132927,112.8054413,148.3082707,140.3239062,74.48968338,40.68608422,60.26210759,-0.038706465,Heart_shape
134,0,0.480393022,0.040405357,0.014474731,0.976076555,0.001094007,0.393677877,0.985577147,0.056321587,0,0.492725354,0.012016609,0.014233755,0.953703704,0.000786782,0.222689122,0.986046714,0.000215683,2,3,1464.213441,678174.5,4225.548665,1465,703,0.479863481,0.658488972,0.477293043,26.32841772,2.08280717,2.885882992,6.010737789,1.949053812,105,0.81316674,0.046686362,0.955396035,929.2354877,718.9058521,599.8733638,0.852414925,6.499115335,0.998851228,0.422672833,10.02630171,118.8295657,149.2042519,140.4067207,75.74038554,40.98452827,60.32331023,-0.014451918,Heart_shape
135,0,0.477139958,0.010272908,0.014528941,0.913265306,0.004439263,0.688840946,1,0.00429164,0,0.486495126,0.012539098,0.014270245,0.9342723,0.001711031,0.734925958,1,0.003564234,3,3,1454.421191,895681.5,4339.528453,1455,891,0.612371134,0.690896363,0.5976933,21.02478079,1.632347015,2.983680712,4.870402304,1.849756374,105,0.849372137,0.045006512,0.956931836,1067.903135,799.5203179,561.2446531,0.832192612,5.833698708,0.998919944,0.425096846,10.0910092,103.8135957,145.3296827,133.1385865,76.320123,39.05328776,58.82942013,0.060550108,Heart_shape
136,0,0.460144766,0.012534952,0.014479032,0.936651584,0.010030841,0.623072117,0.972728796,0.417694287,0,0.472958384,0.007376466,0.014496096,0.971563981,0.001086779,0.56674983,1,0.005220657,3,3,968.2685578,462083.5,2720.740452,697,963,1.381635581,0.68843255,0.784433437,16.01967742,1.005470984,2.809902718,2.825275652,1.639000273,84,0.937555894,0.018274836,0.98205314,767.0351916,708.0958104,646.6560028,0.667896231,4.24660299,0.999239309,0.464519319,9.548584491,136.27585,150.6442376,148.0265166,64.85827709,45.40193044,60.46922165,0.07375993,Diamond
137,0,0.47891334,0.006969847,0.014142118,0.959276018,0.002736947,0.431175739,0.986301562,0.302587222,0,0.474352772,0.011879416,0.014505017,0.946601942,0.001121536,0.451513311,0.970733592,0.000670028,3,4,1444.743922,301348,3169.096666,1443,331,0.229383229,0.630919555,0.377057171,33.32749406,4.364785263,2.193535213,9.574310169,1.786413002,72,0.949636096,0.024027039,0.976536715,619.425694,874.9523865,639.955632,0.976954167,4.481576109,0.998989962,0.463741365,9.217137449,147.4849246,153.6813606,151.5302518,57.08972086,40.96602106,52.61662125,-0.026824225,Diamond
138,0,0.499421898,0.006052582,0.014227767,0.971428571,0.000834375,0.461990478,0.985646154,0.118556702,0,0.465323422,0.006814583,0.014227767,0.961722488,0.000832318,0.494254697,0.985577147,0.0025044,2,3,1013.071074,468916.5,2812.279556,708,1014,1.43220339,0.653167101,0.745055113,16.86636384,0.999083899,2.77599433,2.773451239,1.633147245,86,0.935475622,0.032249878,0.968757683,772.6855965,721.8730534,537.5474071,0.748855303,4.971656922,0.999046502,0.448356816,9.659927199,134.8006449,149.8036702,148.2123078,63.18247405,43.52484531,58.88715289,0.050614209,Diamond
